row,col,value_Rm
cinsp,awatd,112.477
cinsp,aweav,78.489
cinsp,awood,102.563
cinsp,awtrd,2359.773
cinsp,awtrp,11.347
cinsp,dstk,0.037
cinsp,hhd1,1811.511
cinsp,hhd10,9367.488
cinsp,hhd11,11219.609
cinsp,hhd12,13760.403
cinsp,hhd13,17774.558
cinsp,hhd14,30630.262
cinsp,hhd2,3110.941
cinsp,hhd3,4214.311
cinsp,hhd4,5415.642
cinsp,hhd5,6928.773
cinsp,hhd6,9021.553
cinsp,hhd7,12457.654
cinsp,hhd8,18687.504
cinsp,hhd9,31751.017
cinsp,row,153.000
cirst,aemch,327.147
cirst,afabm,21577.963
cirst,afurn,373.874
cirst,aglss,192.709
cirst,amach,11925.676
cirst,amets,28099.339
cirst,amopt,13.847
cirst,amtvp,10216.186
cirst,anmmi,114.008
cirst,anobs,395.616
cirst,aomnf,120.858
cirst,aotrp,846.421
cirst,aplas,22.828
cirst,ardtv,223.416
cirst,aweav,65.125
cirst,dstk,1137.868
cirst,row,51326.618
cjewl,anobs,2527.521
cjewl,aomnf,466.958
cjewl,dstk,2653.695
cjewl,hhd1,142.280
cjewl,hhd10,735.742
cjewl,hhd11,881.211
cjewl,hhd12,1080.770
cjewl,hhd13,1396.050
cjewl,hhd14,2405.764
cjewl,hhd2,244.340
cjewl,hhd3,331.001
cjewl,hhd4,425.356
cjewl,hhd5,544.200
cjewl,hhd6,708.571
cjewl,hhd7,978.450
cjewl,hhd8,1467.755
cjewl,hhd9,2493.790
cjewl,row,14144.386
cknit,aatrp,9.903
cknit,aeduc,2.472
cknit,aelcg,3.694
cknit,afoot,10.075
cknit,afurn,37.188
cknit,aheal,33.972
cknit,aknit,2024.127
cknit,anobs,4387.284
cknit,apuba,34.262
cknit,awatd,4.278
cknit,aweav,42.479
cknit,dstk,9.014
cknit,hhd1,5.933
cknit,hhd10,30.678
cknit,hhd11,36.744
cknit,hhd12,45.065
cknit,hhd13,58.211
cknit,hhd14,100.314
cknit,hhd2,10.188
cknit,hhd3,13.802
cknit,hhd4,17.736
cknit,hhd5,22.692
cknit,hhd6,29.545
cknit,hhd7,40.799
cknit,hhd8,61.201
cknit,hhd9,103.984
cknit,row,321.700
clacc,aacct,3943.611
clacc,aatrp,1642.835
clacc,abchm,627.732
clacc,abevt,779.047
clacc,acnst,3121.559
clacc,acoal,3717.277
clacc,acomp,1235.955
clacc,aeduc,980.964
clacc,aelcg,714.692
clacc,aemch,284.070
clacc,afabm,460.043
clacc,afins,1197.327
clacc,afish,101.099
clacc,afood,2687.056
clacc,afoot,73.552
clacc,afurn,166.173
clacc,aglss,40.000
clacc,agold,2972.876
clacc,aheal,5313.018
clacc,ainsp,4480.569
clacc,aknit,203.278
clacc,aleat,30.547
clacc,altrp,1783.301
clacc,amach,804.570
clacc,amets,584.407
clacc,amopt,124.573
clacc,amore,16774.272
clacc,amorg,535.043
clacc,amtvp,1026.201
clacc,amtvs,5030.298
clacc,anmmi,906.911
clacc,anobs,2922.920
clacc,aoact,71.183
clacc,aobus,8674.309
clacc,aochm,1396.819
clacc,aofin,13675.932
clacc,aomin,1863.416
clacc,aomnf,169.884
clacc,aotrp,172.089
clacc,apapr,1431.264
clacc,apetr,653.865
clacc,aplas,337.923
clacc,apost,9540.069
clacc,aprnt,740.769
clacc,apuba,6610.971
clacc,ardtv,93.650
clacc,areal,2782.717
clacc,arecr,2601.486
clacc,arent,342.659
clacc,arsea,497.790
clacc,artrd,5598.254
clacc,arubb,188.280
clacc,atrps,1838.328
clacc,awast,166.373
clacc,awatd,137.809
clacc,aweav,172.325
clacc,awood,195.466
clacc,awtrd,12713.338
clacc,awtrp,63.685
clacc,dstk,0.301
clacc,row,11626.194
clacc,si,5177.840
clani,aagri,30568.474
clani,aelcg,1.504
clani,afood,30234.835
clani,afoot,387.845
clani,aknit,29.073
clani,aleat,4199.273
clani,anobs,3378.111
clani,aochm,257.695
clani,apuba,25.259
clani,awatd,1.756
clani,aweav,1496.836
clani,dstk,-1.600
clani,hhd1,183.646
clani,hhd10,949.648
clani,hhd11,1137.411
clani,hhd12,1394.989
clani,hhd13,1801.932
clani,hhd14,3105.205
clani,hhd2,315.378
clani,hhd3,427.234
clani,hhd4,549.022
clani,hhd5,702.418
clani,hhd6,914.578
clani,hhd7,1262.920
clani,hhd8,1894.484
clani,hhd9,3218.824
clani,row,6243.515
clani,si,6532.884
cleat,aatrp,3.863
cleat,aeduc,2.558
cleat,aelcg,3.556
cleat,afoot,919.314
cleat,afurn,1143.860
cleat,aheal,35.118
cleat,aknit,137.885
cleat,aleat,258.861
cleat,amtvp,2504.904
cleat,anobs,2549.192
cleat,aotrp,1.013
cleat,aprnt,0.009
cleat,apuba,35.380
cleat,awatd,4.110
cleat,aweav,8.729
cleat,dstk,60.104
cleat,hhd1,66.036
cleat,hhd10,341.477
cleat,hhd11,408.993
cleat,hhd12,501.613
cleat,hhd13,647.943
cleat,hhd14,1116.577
cleat,hhd2,113.404
cleat,hhd3,153.626
cleat,hhd4,197.419
cleat,hhd5,252.577
cleat,hhd6,328.866
cleat,hhd7,454.124
cleat,hhd8,681.223
cleat,hhd9,1157.432
cleat,row,2661.071
cler,aacct,2765.231
cler,aagri,1046.456
cler,aatrp,6840.814
cler,abchm,1518.100
cler,abevt,778.099
cler,acnst,2324.541
cler,acoal,583.365
cler,acomp,1616.725
cler,aeduc,14261.328
cler,aelcg,1994.987
cler,aemch,1635.515
cler,afabm,1778.658
cler,afins,24871.772
cler,afood,4196.121
cler,afoot,22.368
cler,afore,102.059
cler,afurn,194.409
cler,aglss,136.528
cler,agold,712.908
cler,aheal,15803.181
cler,ainsp,7349.414
cler,aknit,483.875
cler,aleat,36.156
cler,altrp,4453.571
cler,amach,2597.435
cler,amets,1047.764
cler,amopt,467.659
cler,amore,4597.128
cler,amorg,851.685
cler,amtvp,2179.481
cler,amtvs,4779.919
cler,anmmi,1268.202
cler,anobs,1014.628
cler,aoact,103.660
cler,aobus,21424.145
cler,aochm,1982.791
cler,aofin,10493.634
cler,aomin,911.973
cler,aomnf,459.707
cler,aotrp,883.899
cler,apapr,688.606
cler,apetr,2299.311
cler,aplas,1132.278
cler,apost,8516.102
cler,aprnt,685.228
cler,apuba,59597.718
cler,ardtv,133.621
cler,areal,835.831
cler,arecr,2064.868
cler,arent,1046.862
cler,arsea,545.689
cler,artrd,13321.553
cler,arubb,124.865
cler,atrps,7719.872
cler,awast,256.314
cler,awatd,981.242
cler,aweav,152.416
cler,awood,362.996
cler,awtrd,24387.399
cler,awtrp,261.489
cler,row,1297.353
clift,acoal,126.200
clift,aeduc,0.008
clift,aelcg,0.033
clift,aemch,0.009
clift,agold,108.631
clift,amach,906.158
clift,amore,1001.556
clift,amtvp,2.016
clift,aomin,12.482
clift,aotrp,4.592
clift,apuba,5.680
clift,awast,86.965
clift,awatd,0.036
clift,dstk,-937.634
clift,row,2504.066
clift,si,17164.045
cmbod,aacct,7.490
cmbod,abchm,7.448
cmbod,abevt,47.725
cmbod,acnst,2.093
cmbod,acoal,0.067
cmbod,acomp,4.439
cmbod,aelcg,0.006
cmbod,aemch,1.534
cmbod,afabm,3.112
cmbod,afish,69.252
cmbod,afood,180.707
cmbod,afoot,0.656
cmbod,afore,0.583
cmbod,afurn,0.156
cmbod,aglss,9.733
cmbod,aheal,1.286
cmbod,aknit,1.214
cmbod,aleat,0.607
cmbod,altrp,822.949
cmbod,amach,3.194
cmbod,amets,4.258
cmbod,amopt,0.268
cmbod,amore,84.481
cmbod,amorg,0.025
cmbod,amtvp,32542.340
cmbod,amtvs,6.882
cmbod,anmmi,4.004
cmbod,anobs,0.378
cmbod,aoact,0.226
cmbod,aobus,0.367
cmbod,aochm,62.534
cmbod,aomin,197.640
cmbod,aomnf,2.223
cmbod,aotrp,66.615
cmbod,apapr,18.220
cmbod,apetr,2.451
cmbod,aplas,104.547
cmbod,apost,3.129
cmbod,aprnt,3.752
cmbod,apuba,0.053
cmbod,ardtv,0.247
cmbod,areal,27.303
cmbod,arecr,0.233
cmbod,arent,0.139
cmbod,arsea,0.075
cmbod,artrd,74.069
cmbod,arubb,0.608
cmbod,atrps,7.920
cmbod,awast,0.002
cmbod,awatd,0.582
cmbod,aweav,2.642
cmbod,awood,4.483
cmbod,awtrd,33.432
cmbod,awtrp,0.030
cmbod,dstk,1783.304
cmbod,hhd1,25.456
cmbod,hhd10,131.634
cmbod,hhd11,157.661
cmbod,hhd12,193.365
cmbod,hhd13,249.773
cmbod,hhd14,430.425
cmbod,hhd2,43.716
cmbod,hhd3,59.221
cmbod,hhd4,76.102
cmbod,hhd5,97.365
cmbod,hhd6,126.773
cmbod,hhd7,175.058
cmbod,hhd8,262.602
cmbod,hhd9,446.174
cmbod,row,5327.007
cmeat,aacct,7799.013
cmeat,aagri,1593.601
cmeat,aatrp,80.633
cmeat,abchm,26.600
cmeat,abevt,3.303
cmeat,aeduc,9.833
cmeat,aelcg,35.255
cmeat,afood,15295.323
cmeat,aheal,643.795
cmeat,altrp,37.747
cmeat,amorg,57.997
cmeat,anobs,1994.777
cmeat,aochm,28.445
cmeat,aomnf,66.044
cmeat,aprnt,33.142
cmeat,apuba,747.587
cmeat,arecr,1167.710
cmeat,awatd,40.083
cmeat,awtrp,38.526
cmeat,dstk,106.033
cmeat,hhd1,1133.933
cmeat,hhd10,5863.670
cmeat,hhd11,7023.022
cmeat,hhd12,8613.457
cmeat,hhd13,11126.157
cmeat,hhd14,19173.309
cmeat,hhd2,1947.324
cmeat,hhd3,2637.989
cmeat,hhd4,3389.974
cmeat,hhd5,4337.133
cmeat,hhd6,5647.129
cmeat,hhd7,7797.989
cmeat,hhd8,11697.624
cmeat,hhd9,19874.856
cmeat,row,7914.435
cmeda,aeduc,35.518
cmeda,aelcg,2.935
cmeda,aemch,0.556
cmeda,aheal,19713.497
cmeda,amopt,859.391
cmeda,amtvp,89.989
cmeda,aochm,2.878
cmeda,aomnf,1.610
cmeda,aotrp,2.550
cmeda,apuba,221.901
cmeda,awatd,3.368
cmeda,dstk,-440.757
cmeda,hhd1,161.850
cmeda,hhd10,836.942
cmeda,hhd11,1002.421
cmeda,hhd12,1229.429
cmeda,hhd13,1588.075
cmeda,hhd14,2736.673
cmeda,hhd2,277.948
cmeda,hhd3,376.529
cmeda,hhd4,483.863
cmeda,hhd5,619.054
cmeda,hhd6,806.034
cmeda,hhd7,1113.034
cmeda,hhd8,1669.643
cmeda,hhd9,2836.808
cmeda,row,8928.877
cmeda,si,22276.064
cmemb,acoal,2574.387
cmemb,aeduc,86.334
cmemb,aelcg,2.735
cmemb,agold,4081.438
cmemb,aheal,47.035
cmemb,amore,5857.253
cmemb,anobs,492.221
cmemb,aomin,2034.827
cmemb,apuba,762.286
cmemb,areal,3115.622
cmemb,arecr,1.243
cmemb,awast,3.616
cmemb,awatd,5.903
cmemb,dstk,0.000
cmemb,hhd1,95.232
cmemb,hhd10,492.454
cmemb,hhd11,589.821
cmemb,hhd12,723.391
cmemb,hhd13,934.418
cmemb,hhd14,1610.248
cmemb,hhd2,163.544
cmemb,hhd3,221.548
cmemb,hhd4,284.703
cmemb,hhd5,364.249
cmemb,hhd6,474.268
cmemb,hhd7,654.905
cmemb,hhd8,982.412
cmemb,hhd9,1669.167
cmemb,row,23.208
cmnfs,aacct,749.000
cmnfs,aatrp,821.803
cmnfs,abchm,120.127
cmnfs,abevt,148.429
cmnfs,acnst,593.989
cmnfs,acoal,785.247
cmnfs,acomp,235.048
cmnfs,aeduc,1165.770
cmnfs,aelcg,125.886
cmnfs,aemch,53.809
cmnfs,afabm,87.160
cmnfs,afins,2572.558
cmnfs,afish,18.845
cmnfs,afood,511.866
cmnfs,afoot,14.064
cmnfs,afurn,31.691
cmnfs,aglss,7.618
cmnfs,agold,627.700
cmnfs,aheal,708.831
cmnfs,ainsp,278.892
cmnfs,aknit,38.797
cmnfs,aleat,5.843
cmnfs,altrp,338.766
cmnfs,amach,152.906
cmnfs,amets,108.637
cmnfs,amopt,23.776
cmnfs,amore,2894.019
cmnfs,amorg,101.757
cmnfs,amtvp,193.113
cmnfs,amtvs,955.771
cmnfs,anmmi,172.768
cmnfs,anobs,694.417
cmnfs,aoact,13.574
cmnfs,aobus,1233.017
cmnfs,aochm,266.648
cmnfs,aofin,1854.458
cmnfs,aomin,393.351
cmnfs,aomnf,32.087
cmnfs,aotrp,32.711
cmnfs,apapr,273.586
cmnfs,apetr,124.263
cmnfs,aplas,64.591
cmnfs,apost,1826.073
cmnfs,aprnt,141.541
cmnfs,apuba,2846.307
cmnfs,ardtv,17.910
cmnfs,areal,528.599
cmnfs,arecr,629.620
cmnfs,arent,65.125
cmnfs,arsea,94.555
cmnfs,artrd,1063.944
cmnfs,arubb,35.970
cmnfs,atrps,349.529
cmnfs,awast,28.240
cmnfs,awatd,21.271
cmnfs,aweav,32.930
cmnfs,awood,37.256
cmnfs,awtrd,2414.597
cmnfs,awtrp,12.112
cmnfs,dstk,-0.000
cmore,abchm,1977.087
cmore,aemch,339.404
cmore,afabm,5479.182
cmore,afood,47.494
cmore,aglss,97.622
cmore,amach,3026.029
cmore,amets,83559.448
cmore,amtvp,35451.200
cmore,anmmi,11.312
cmore,aochm,149.087
cmore,aotrp,1.976
cmore,ardtv,9.601
cmore,aweav,24.411
cmore,dstk,585.950
cmore,row,180255.797
cmtvp,aelcg,101.721
cmtvp,aemch,900.789
cmtvp,afish,2.538
cmtvp,afore,22.541
cmtvp,aheal,41.795
cmtvp,altrp,6940.243
cmtvp,amach,1348.109
cmtvp,amtvp,113106.483
cmtvp,anobs,8477.333
cmtvp,aotrp,2171.623
cmtvp,apost,1050.836
cmtvp,apuba,959.114
cmtvp,arecr,5.776
cmtvp,awast,23.248
cmtvp,awatd,117.569
cmtvp,dstk,17154.614
cmtvp,hhd1,1397.811
cmtvp,hhd10,7228.208
cmtvp,hhd11,8657.354
cmtvp,hhd12,10617.900
cmtvp,hhd13,13715.331
cmtvp,hhd14,23635.141
cmtvp,hhd2,2400.486
cmtvp,hhd3,3251.877
cmtvp,hhd4,4178.856
cmtvp,hhd5,5346.430
cmtvp,hhd6,6961.275
cmtvp,hhd7,9612.664
cmtvp,hhd8,14419.785
cmtvp,hhd9,24499.946
cmtvp,row,152823.017
cmtvp,si,85393.919
cnfme,abchm,45.530
cnfme,acnst,5431.217
cnfme,aelcg,0.035
cnfme,aemch,9228.905
cnfme,afabm,4450.462
cnfme,afood,9.116
cnfme,afurn,30.771
cnfme,amach,5943.970
cnfme,amets,29217.648
cnfme,amopt,509.703
cnfme,amtvp,5070.344
cnfme,anmmi,0.118
cnfme,anobs,5065.931
cnfme,aochm,0.057
cnfme,aomnf,5084.978
cnfme,aotrp,227.592
cnfme,aplas,3035.197
cnfme,aprnt,42.662
cnfme,apuba,0.291
cnfme,ardtv,915.299
cnfme,awatd,0.040
cnfme,aweav,16.996
cnfme,awood,20.752
cnfme,dstk,7196.463
cnfme,hhd1,0.143
cnfme,hhd10,0.738
cnfme,hhd11,0.884
cnfme,hhd12,1.085
cnfme,hhd13,1.401
cnfme,hhd14,2.415
cnfme,hhd2,0.245
cnfme,hhd3,0.332
cnfme,hhd4,0.427
cnfme,hhd5,0.546
cnfme,hhd6,0.711
cnfme,hhd7,0.982
cnfme,hhd8,1.473
cnfme,hhd9,2.503
cnfme,row,218966.105
cobus,aacct,14895.553
cobus,aagri,29673.499
cobus,aatrp,1951.078
cobus,abchm,2313.335
cobus,abevt,7363.326
cobus,acnst,5495.890
cobus,acoal,6064.557
cobus,acomp,34569.232
cobus,aeduc,2442.474
cobus,aelcg,7726.943
cobus,aemch,787.506
cobus,afabm,2328.805
cobus,afins,30381.102
cobus,afish,219.719
cobus,afood,9053.618
cobus,afoot,188.988
cobus,afore,11.136
cobus,afurn,501.494
cobus,aglss,524.362
cobus,agold,4381.686
cobus,aheal,10725.382
cobus,ainsp,26048.050
cobus,aknit,1045.210
cobus,aleat,72.407
cobus,altrp,4644.508
cobus,amach,3156.202
cobus,amets,1909.292
cobus,amopt,447.671
cobus,amore,24321.994
cobus,amorg,3783.142
cobus,amtvp,3407.899
cobus,amtvs,15867.489
cobus,anmmi,2606.966
cobus,anobs,8925.999
cobus,aoact,207.145
cobus,aobus,115291.747
cobus,aochm,7038.682
cobus,aofin,23740.136
cobus,aomin,4286.800
cobus,aomnf,545.446
cobus,aotrp,650.155
cobus,apapr,3002.893
cobus,apetr,2671.774
cobus,aplas,961.520
cobus,apost,22179.753
cobus,aprnt,2364.076
cobus,apuba,23795.724
cobus,ardtv,331.323
cobus,areal,17035.799
cobus,arecr,6663.060
cobus,arent,9462.484
cobus,arsea,2988.763
cobus,artrd,18275.084
cobus,arubb,568.230
cobus,atrps,8042.536
cobus,awast,2128.017
cobus,awatd,1963.792
cobus,aweav,887.072
cobus,awood,832.922
cobus,awtrd,37093.237
cobus,awtrp,427.207
cobus,dstk,0.000
cobus,hhd1,74.411
cobus,hhd10,384.784
cobus,hhd11,460.862
cobus,hhd12,565.229
cobus,hhd13,730.117
cobus,hhd14,1258.184
cobus,hhd2,127.787
cobus,hhd3,173.109
cobus,hhd4,222.456
cobus,hhd5,284.610
cobus,hhd6,370.574
cobus,hhd7,511.717
cobus,hhd8,767.617
cobus,hhd9,1304.221
cobus,row,22504.812
coche,aagri,1850.417
coche,abchm,27317.887
coche,abevt,181.685
coche,acnst,1996.246
coche,aelcg,1.107
coche,aemch,9.547
coche,afabm,131.580
coche,afood,1384.351
coche,afoot,109.559
coche,afore,654.136
coche,afurn,65.573
coche,aglss,17.302
coche,aheal,525.772
coche,aknit,145.681
coche,aleat,390.485
coche,amach,122.386
coche,amets,269.928
coche,amopt,4.563
coche,amtvp,831.986
coche,anmmi,1433.171
coche,anobs,2169.968
coche,aoact,96.799
coche,aochm,8838.579
coche,aomnf,84.756
coche,aotrp,0.230
coche,apapr,4342.842
coche,apetr,1079.626
coche,aplas,688.225
coche,aprnt,225.823
coche,apuba,20.271
coche,ardtv,0.062
coche,arubb,1275.061
coche,awast,156.003
coche,awatd,1.279
coche,aweav,1569.336
coche,awood,114.173
coche,awtrp,2.771
coche,dstk,-874.161
coche,hhd1,0.049
coche,hhd10,0.254
coche,hhd11,0.304
coche,hhd12,0.373
coche,hhd13,0.482
coche,hhd14,0.831
coche,hhd2,0.084
coche,hhd3,0.114
coche,hhd4,0.147
coche,hhd5,0.188
coche,hhd6,0.245
coche,hhd7,0.338
coche,hhd8,0.507
coche,hhd9,0.861
coche,row,14276.113
cofbm,aacct,167.775
cofbm,aatrp,0.716
cofbm,abchm,507.807
cofbm,abevt,3075.863
cofbm,acnst,2931.480
cofbm,acoal,3531.029
cofbm,acomp,51.121
cofbm,aeduc,1644.013
cofbm,aelcg,138.809
cofbm,aemch,1150.138
cofbm,afabm,4359.878
cofbm,afins,499.081
cofbm,afish,366.421
cofbm,afood,4412.780
cofbm,afoot,50.142
cofbm,afore,131.299
cofbm,afurn,1765.091
cofbm,aglss,139.888
cofbm,agold,2446.860
cofbm,aheal,268.756
cofbm,aknit,1603.301
cofbm,aleat,80.392
cofbm,altrp,78.509
cofbm,amach,3082.986
cofbm,amets,178.677
cofbm,amopt,342.245
cofbm,amore,10439.396
cofbm,amorg,0.295
cofbm,amtvp,3185.599
cofbm,amtvs,80.820
cofbm,anmmi,931.733
cofbm,anobs,7022.817
cofbm,aoact,48.074
cofbm,aobus,47.512
cofbm,aochm,1859.147
cofbm,aomin,1365.563
cofbm,aomnf,589.591
cofbm,aotrp,711.930
cofbm,apapr,415.054
cofbm,apetr,1148.893
cofbm,aplas,119.653
cofbm,apost,38.688
cofbm,aprnt,364.639
cofbm,apuba,526.068
cofbm,ardtv,484.672
cofbm,areal,3311.762
cofbm,arecr,5.444
cofbm,arent,1.602
cofbm,arsea,0.866
cofbm,artrd,887.356
cofbm,arubb,1629.948
cofbm,atrps,92.251
cofbm,awast,13.334
cofbm,awatd,222.964
cofbm,aweav,200.974
cofbm,awood,788.082
cofbm,awtrd,394.373
cofbm,awtrp,0.342
cofbm,dstk,395.959
cofbm,hhd1,109.359
cofbm,hhd10,565.505
cofbm,hhd11,677.316
cofbm,hhd12,830.701
cofbm,hhd13,1073.031
cofbm,hhd14,1849.116
cofbm,hhd2,187.804
cofbm,hhd3,254.413
cofbm,hhd4,326.936
cofbm,hhd5,418.283
cofbm,hhd6,544.621
cofbm,hhd7,752.055
cofbm,hhd8,1128.144
cofbm,hhd9,1916.775
cofbm,row,14848.689
coffm,aacct,1657.435
coffm,aatrp,657.091
coffm,abchm,257.645
coffm,abevt,324.321
coffm,acnst,1308.446
coffm,acoal,439.454
coffm,acomp,517.309
coffm,aeduc,357.723
coffm,aelcg,336.374
coffm,aemch,1665.673
coffm,afabm,195.653
coffm,afins,1170.965
coffm,afish,45.268
coffm,afood,1119.383
coffm,afoot,30.272
coffm,afurn,69.006
coffm,aglss,16.699
coffm,agold,522.171
coffm,aheal,1478.269
coffm,ainsp,2601.078
coffm,aknit,84.137
coffm,aleat,12.568
coffm,altrp,775.198
coffm,amach,405.449
coffm,amets,264.221
coffm,amopt,534.954
coffm,amore,2425.812
coffm,amorg,223.932
coffm,amtvp,445.409
coffm,amtvs,2113.519
coffm,anmmi,378.978
coffm,anobs,1301.445
coffm,aoact,29.526
coffm,aobus,2567.949
coffm,aochm,578.058
coffm,aofin,401.978
coffm,aomin,323.354
coffm,aomnf,72.963
coffm,aotrp,72.289
coffm,apapr,589.987
coffm,apetr,273.683
coffm,aplas,139.433
coffm,apost,3903.909
coffm,aprnt,305.793
coffm,apuba,439.827
coffm,ardtv,1267.624
coffm,areal,1168.989
coffm,arecr,2071.979
coffm,arent,143.685
coffm,arsea,209.206
coffm,artrd,2351.240
coffm,arubb,77.709
coffm,atrps,5036.024
coffm,awast,63.661
coffm,awatd,138.725
coffm,aweav,71.082
coffm,awood,81.157
coffm,awtrd,5349.564
coffm,awtrp,26.656
coffm,dstk,234.423
coffm,hhd1,136.606
coffm,hhd10,706.404
coffm,hhd11,846.073
coffm,hhd12,1037.674
coffm,hhd13,1340.382
coffm,hhd14,2309.833
coffm,hhd2,234.597
coffm,hhd3,317.802
coffm,hhd4,408.394
coffm,hhd5,522.500
coffm,hhd6,680.317
coffm,hhd7,939.434
coffm,hhd8,1409.228
coffm,hhd9,2394.349
coffm,row,3043.258
coffm,si,24411.695
cofin,aacct,1633.814
cofin,aagri,3212.758
cofin,aatrp,259.192
cofin,abchm,145.699
cofin,abevt,198.375
cofin,acnst,2774.131
cofin,acoal,278.459
cofin,acomp,293.374
cofin,aeduc,0.120
cofin,aelcg,191.163
cofin,aemch,375.709
cofin,afabm,614.161
cofin,afins,3904.442
cofin,afish,43.682
cofin,afood,1079.714
cofin,afoot,133.257
cofin,afore,26.602
cofin,afurn,180.717
cofin,aglss,48.893
cofin,agold,29.982
cofin,aheal,1755.019
cofin,ainsp,4163.603
cofin,aknit,160.363
cofin,aleat,63.162
cofin,altrp,781.450
cofin,amach,606.420
cofin,amets,315.229
cofin,amopt,57.583
cofin,amore,113.353
cofin,amorg,90.548
cofin,amtvp,276.523
cofin,amtvs,7096.273
cofin,anmmi,311.648
cofin,anobs,858.202
cofin,aoact,245.208
cofin,aobus,5681.161
cofin,aochm,352.702
cofin,aofin,182.814
cofin,aomin,507.986
cofin,aomnf,426.967
cofin,aotrp,57.218
cofin,apapr,152.232
cofin,apetr,238.475
cofin,aplas,352.573
cofin,apost,793.908
cofin,aprnt,274.570
cofin,apuba,11840.603
cofin,ardtv,38.993
cofin,areal,1523.318
cofin,arecr,662.881
cofin,arent,287.864
cofin,arsea,32.061
cofin,artrd,10185.936
cofin,arubb,49.966
cofin,atrps,7884.693
cofin,awast,42.897
cofin,awatd,135.306
cofin,aweav,196.070
cofin,awood,183.435
cofin,awtrd,8791.926
cofin,awtrp,11.490
cofin,dstk,-0.019
cofin,hhd1,546.686
cofin,hhd10,2826.962
cofin,hhd11,3385.903
cofin,hhd12,4152.675
cofin,hhd13,5364.085
cofin,hhd14,9243.736
cofin,hhd2,938.833
cofin,hhd3,1271.813
cofin,hhd4,1634.356
cofin,hhd5,2090.996
cofin,hhd6,2722.564
cofin,hhd7,3759.526
cofin,hhd8,5639.598
cofin,hhd9,9581.963
cofin,row,4985.796
coilg,abchm,6228.672
coilg,aochm,884.506
coilg,apetr,151424.640
coilg,apost,48.008
coilg,dstk,-1924.339
coilg,row,99.027
comin,abchm,1605.660
comin,acoal,174.642
comin,aemch,67.046
comin,afabm,192.314
comin,afood,449.812
comin,afurn,0.370
comin,aglss,51.550
comin,agold,182.870
comin,aleat,16.201
comin,amach,29.346
comin,amets,2166.682
comin,amopt,1.544
comin,amore,1531.127
comin,amtvp,3.066
comin,anmmi,4790.445
comin,anobs,96.510
comin,aochm,1489.544
comin,aomin,624.352
comin,aomnf,9666.506
comin,aotrp,15.014
comin,apetr,261.509
comin,aplas,111.822
comin,ardtv,0.208
comin,awood,109.938
comin,dstk,1696.790
comin,hhd1,9.444
comin,hhd10,48.834
comin,hhd11,58.490
comin,hhd12,71.735
comin,hhd13,92.662
comin,hhd14,159.680
comin,hhd2,16.218
comin,hhd3,21.970
comin,hhd4,28.233
comin,hhd5,36.121
comin,hhd6,47.031
comin,hhd7,64.944
comin,hhd8,97.421
comin,hhd9,165.523
comin,row,19942.402
comnf,aacct,153.822
comnf,aatrp,402.026
comnf,aeduc,378.596
comnf,aelcg,3840.276
comnf,aemch,0.053
comnf,afish,74.453
comnf,afood,2.671
comnf,afoot,7.829
comnf,afurn,5.092
comnf,aheal,604.899
comnf,aknit,804.101
comnf,aleat,10.121
comnf,altrp,15.200
comnf,amets,1.059
comnf,amopt,0.056
comnf,amorg,148.820
comnf,anobs,8050.032
comnf,aoact,1196.739
comnf,aochm,3.031
comnf,aomnf,341.386
comnf,apapr,246.577
comnf,aplas,7.173
comnf,apost,165.632
comnf,aprnt,781.258
comnf,apuba,194.731
comnf,arecr,7257.064
comnf,atrps,1641.545
comnf,awast,189.255
comnf,awatd,43.457
comnf,aweav,92.405
comnf,awtrp,0.010
comnf,dstk,294.880
comnf,hhd1,300.394
comnf,hhd10,1553.366
comnf,hhd11,1860.494
comnf,hhd12,2281.822
comnf,hhd13,2947.470
comnf,hhd14,5079.270
comnf,hhd2,515.872
comnf,hhd3,698.839
comnf,hhd4,898.050
comnf,hhd5,1148.965
comnf,hhd6,1496.001
comnf,hhd7,2065.793
comnf,hhd8,3098.860
comnf,hhd9,5265.120
comnf,row,4599.922
conmp,acnst,11877.616
conmp,aeduc,0.294
conmp,aemch,65.467
conmp,afabm,85.615
conmp,aheal,0.687
conmp,amach,19.717
conmp,amets,141.349
conmp,amopt,0.654
conmp,amtvp,212.323
conmp,anmmi,38.577
conmp,anobs,2126.811
conmp,aochm,90.722
conmp,aplas,10.533
conmp,apuba,9.675
conmp,arubb,55.076
conmp,awood,175.289
conmp,dstk,68.695
conmp,row,1401.811
coteq,aheal,263.355
coteq,anobs,1674.549
coteq,aotrp,168.222
coteq,apuba,0.066
coteq,arecr,10.318
coteq,awast,120.712
coteq,dstk,583.496
coteq,hhd1,80.526
coteq,hhd10,416.409
coteq,hhd11,498.741
coteq,hhd12,611.686
coteq,hhd13,790.126
coteq,hhd14,1361.595
coteq,hhd2,138.289
coteq,hhd3,187.337
coteq,hhd4,240.739
coteq,hhd5,308.002
coteq,hhd6,401.032
coteq,hhd7,553.775
coteq,hhd8,830.708
coteq,hhd9,1411.416
coteq,row,546.852
coteq,si,3568.744
cotex,aacct,14.464
cotex,aagri,355.373
cotex,aeduc,2.288
cotex,aelcg,3.243
cotex,aemch,5.744
cotex,afabm,78.314
cotex,afoot,474.036
cotex,afurn,969.982
cotex,aheal,31.924
